"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"STM","STMicroelectronics N.V.","12.6","$11.32B","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/stm",
"SYBT","Stock Yards Bancorp, Inc.","34.1","$775.61M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sybt",
"EDF","Stone Harbor Emerging Markets Income Fund","11.45","$183.88M","2010","n/a","n/a","https://www.nasdaq.com/symbol/edf",
"EDI","Stone Harbor Emerging Markets Total Income Fund","10.96","$105.82M","2012","n/a","n/a","https://www.nasdaq.com/symbol/edi",
"BANX","StoneCastle Financial Corp","20.02","$131.1M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/banx",
"STNE","StoneCo Ltd.","19.99","$5.54B","2018","Technology","EDP Services","https://www.nasdaq.com/symbol/stne",
"STON","StoneMor Partners L.P.","2.7","$102.49M","2004","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/ston",
"SRI","Stoneridge, Inc.","25.63","$730.06M","1997","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/sri",
"STOR","STORE Capital Corporation","27.83","$5.92B","2014","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/stor",
"SSKN","Strata Skin Sciences, Inc.","2.79","$83.54M","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/sskn",
"SSYS","Stratasys, Ltd.","18.51","$996.02M","1994","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/ssys",
"STRA","Strategic Education, Inc.","113.31","$2.46B","1996","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/stra",
"HNDL","Strategy Shares Nasdaq 7HANDL Index ETF","22.3871","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/hndl",
"GJH","STRATS Trust","9.65","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/gjh",
"GJS","STRATS Trust","19.51","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/gjs",
"GJO","STRATS Trust","22.66","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/gjo",
"STRT","Strattec Security Corporation","31.86","$119.1M","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/strt",
"STRS","Stratus Properties Inc.","24.76","$202.15M","n/a","Consumer Services","Homebuilding","https://www.nasdaq.com/symbol/strs",
"STRM","Streamline Health Solutions, Inc.","0.8906","$17.93M","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/strm",
"SBBP","Strongbridge Biopharma plc","4.54","$238.02M","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/sbbp",
"SYK","Stryker Corporation","157.06","$58.77B","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/syk",
"MSC","Studio City International Holdings Limited","16.72","$1.24B","2018","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/msc",
"RGR","Sturm, Ruger & Company, Inc.","52.87","$923.01M","n/a","Capital Goods","Ordnance And Accessories","https://www.nasdaq.com/symbol/rgr",
"SPH","Suburban Propane Partners, L.P.","20.2","$1.25B","1996","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/sph",
"SMFG","Sumitomo Mitsui Financial Group Inc","6.97","$48.77B","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/smfg",
"SUMR","Summer Infant, Inc.","1.1","$20.68M","n/a","Consumer Durables","Miscellaneous manufacturing industries","https://www.nasdaq.com/symbol/sumr",
"SMMF","Summit Financial Group, Inc.","20.12","$250.98M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/smmf",
"INN","Summit Hotel Properties, Inc.","10","$1.05B","2011","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/inn",
"INN^D","Summit Hotel Properties, Inc.","22.0962","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/inn^d",
"INN^E","Summit Hotel Properties, Inc.","21.27","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/inn^e",
"SUM","Summit Materials, Inc.","13.9","$1.55B","2015","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/sum",
"SMLP","Summit Midstream Partners, LP","11.83","$867.81M","2012","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/smlp",
"SSBI","Summit State Bank","12.1","$73.4M","2006","n/a","n/a","https://www.nasdaq.com/symbol/ssbi",
"SMMT","Summit Therapeutics plc","1.41","$23.2M","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/smmt",
"WISA","Summit Wireless Technologies, Inc.","3.63","$55.78M","2018","Technology","Semiconductors","https://www.nasdaq.com/symbol/wisa",
"SUI","Sun Communities, Inc.","99.41","$8.59B","1993","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/sui",
"SNHY","Sun Hydraulics Corporation","34.25","$1.09B","1997","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/snhy",
"SLF","Sun Life Financial Inc.","33.7","$20.33B","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/slf",
"SXCP","SunCoke Energy Partners, L.P.","11.51","$532.07M","2013","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/sxcp",
"SXC","SunCoke Energy, Inc.","8.82","$571.08M","2011","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/sxc",
"SU","Suncor Energy  Inc.","29.32","$46.76B","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/su",
"SNDE","Sundance Energy Australia Limited","2.7","$18.54M","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/snde",
"SNSS","Sunesis Pharmaceuticals, Inc.","0.4396","$16.45M","2005","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/snss",
"STG","Sunlands Online Education Group","3.55","$613.27M","2018","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/stg",
"SSY","SunLink Health Systems, Inc.","1.13","$7.96M","n/a","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/ssy",
"SUN","Sunoco LP","27.56","$2.27B","2012","Energy","Oil Refining/Marketing","https://www.nasdaq.com/symbol/sun",
"STKL","SunOpta, Inc.","4.13","$360.09M","n/a","Consumer Services","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/stkl",
"SPWR","SunPower Corporation","5.32","$750.57M","2005","Technology","Semiconductors","https://www.nasdaq.com/symbol/spwr",
"RUN","Sunrun Inc.","10.38","$1.16B","2015","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/run",
"SHO","Sunstone Hotel Investors, Inc.","13.31","$3.04B","2004","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/sho",
"SHO^E","Sunstone Hotel Investors, Inc.","25.47","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sho^e",
"SHO^F","Sunstone Hotel Investors, Inc.","24.2","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sho^f",
"STI","SunTrust Banks, Inc.","53.74","$24.14B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sti",
"STI^A","SunTrust Banks, Inc.","22.23","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sti^a",
"SUNW","Sunworks, Inc.","0.3495","$9.12M","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/sunw",
"SPCB","SuperCom, Ltd.","1.49","$22.29M","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/spcb",
"SCON","Superconductor Technologies Inc.","1.35","$4.42M","1993","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/scon",
"SDPI","Superior Drilling Products, Inc.","1.3","$31.92M","2014","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/sdpi",
"SPN","Superior Energy Services, Inc.","3.74","$577.94M","n/a","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/spn",
"SGC","Superior Group of Companies, Inc.","18.68","$285.3M","n/a","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/sgc",
"SUP","Superior Industries International, Inc.","5.09","$127.35M","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/sup",
"SUPN","Supernus Pharmaceuticals, Inc.","34.34","$1.79B","2012","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/supn",
"SPRT","support.com, Inc.","2.48","$46.91M","2000","Technology","EDP Services","https://www.nasdaq.com/symbol/sprt",
"SURF","Surface Oncology, Inc.","5.13","$142.01M","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/surf",
"SGRY","Surgery Partners, Inc.","11","$537.81M","2015","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/sgry",
"SRDX","Surmodics, Inc.","46.93","$632.8M","1998","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/srdx",
"STRO","Sutro Biopharma, Inc.","11.21","$256.13M","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/stro",
"SUZ","Suzano Papel e Celulose S.A.","20.14","n/a","n/a","Basic Industries","Paper","https://www.nasdaq.com/symbol/suz",
"SIVB","SVB Financial Group","200.41","$10.67B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sivb",
"SVMK","SVMK Inc.","12.66","$1.58B","2018","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/svmk",
"SWZ","Swiss Helvetia Fund, Inc. (The)","7.08","$93.93M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/swz",
"SWCH","Switch, Inc.","7.23","$1.78B","2017","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/swch",
"SYKE","Sykes Enterprises, Incorporated","25.68","$1.1B","1996","Technology","EDP Services","https://www.nasdaq.com/symbol/syke",
"SYMC","Symantec Corporation","19.36","$12.37B","1989","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/symc",
"SYNC","Synacor, Inc.","1.57","$61.23M","2012","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/sync",
"SYNL","Synalloy Corporation","15.46","$137.15M","n/a","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/synl",
"SYNA","Synaptics Incorporated","36.01","$1.25B","2002","Technology","Semiconductors","https://www.nasdaq.com/symbol/syna",
"SNCR","Synchronoss Technologies, Inc.","6.25","$265.46M","2018","Technology","EDP Services","https://www.nasdaq.com/symbol/sncr",
"SYF","Synchrony Financial","25.24","$18.14B","2014","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/syf",
"SNDX","Syndax Pharmaceuticals, Inc.","4.94","$122.69M","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/sndx",
"SYNH","Syneos Health, Inc.","40.03","$4.13B","2014","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://www.nasdaq.com/symbol/synh",
"SGYP","Synergy Pharmaceuticals, Inc.","0.3","$74.41M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/sgyp",
"SYBX","Synlogic, Inc.","8.1","$206.13M","2015","n/a","n/a","https://www.nasdaq.com/symbol/sybx",
"SNX","Synnex Corporation","81.91","$4.19B","2003","Technology","Retail: Computer Software & Peripheral Equipment","https://www.nasdaq.com/symbol/snx",
"SNPS","Synopsys, Inc.","83.9","$12.54B","1992","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/snps",
"SNV","Synovus Financial Corp.","33.03","$3.84B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/snv",
"SNV^D","Synovus Financial Corp.","24.42","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/snv^d",
"SES","Synthesis Energy Systems, Inc.","0.9","$9.92M","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/ses",
"SYN","Synthetic Biologics, Inc","0.6363","$8.58M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/syn",
"GJP","Synthetic Fixed-Income Securities, Inc.","21.51","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gjp",
"GJR","Synthetic Fixed-Income Securities, Inc.","22.25","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gjr",
"GJT","Synthetic Fixed-Income Securities, Inc.","20.3","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/gjt",
"GJV","Synthetic Fixed-Income Securities, Inc.","25.4","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/gjv",
"THOR","Synthorx, Inc.","15.78","$477.03M","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/thor",
"SYPR","Sypris Solutions, Inc.","0.97","$20.76M","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/sypr",
"SYRS","Syros Pharmaceuticals, Inc.","6.23","$209.67M","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/syrs",
"SYY","Sysco Corporation","61.85","$32.15B","n/a","Consumer Non-Durables","Food Distributors","https://www.nasdaq.com/symbol/syy",
"SYX","Systemax Inc.","23.14","$862.2M","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/syx",
